scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_type,agent_2_type,fixed_strategy_2,metric_name,first_third_metric,last_third_metric,delta_metric,first_third_payoff_1,last_third_payoff_1,delta_payoff_1,simple_adaptation_lag_proxy
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,232,20260441,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,233,20260442,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,234,20260443,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,235,20260444,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,236,20260445,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,237,20260446,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,238,20260447,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,239,20260448,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_012_Prisoners_Dilemma_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,240,20260449,emotional,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,241,20260430,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,242,20260431,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,243,20260432,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,244,20260433,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,245,20260434,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,246,20260435,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,247,20260436,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,248,20260437,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,249,20260438,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,250,20260439,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,251,20260440,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,252,20260441,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,253,20260442,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,254,20260443,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,255,20260444,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,256,20260445,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,257,20260446,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,258,20260447,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,259,20260448,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_013_Prisoners_Dilemma_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,260,20260449,fixed_strategy,emotional_rational,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,261,20260430,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,262,20260431,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,263,20260432,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,264,20260433,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,265,20260434,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,266,20260435,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,267,20260436,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,268,20260437,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,269,20260438,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,270,20260439,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,271,20260440,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,272,20260441,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,273,20260442,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,274,20260443,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,275,20260444,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,276,20260445,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,277,20260446,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,278,20260447,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,279,20260448,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_014_Prisoners_Dilemma_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,Prisoners Dilemma,paper,280,20260449,fixed_strategy,rational,,cooperation_flag_1,0.015151515151515152,0.0,-0.015151515151515152,65.0,66.0,1.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,281,20260430,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,282,20260431,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,283,20260432,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,284,20260433,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,285,20260434,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,286,20260435,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,287,20260436,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,288,20260437,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,289,20260438,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,290,20260439,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,291,20260440,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,292,20260441,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,293,20260442,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,294,20260443,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,295,20260444,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,296,20260445,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,297,20260446,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,298,20260447,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,299,20260448,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_015_Prisoners_Dilemma_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,Prisoners Dilemma,paper,300,20260449,fixed_strategy,emotional,,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,301,20260430,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,302,20260431,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,303,20260432,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,304,20260433,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,305,20260434,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,306,20260435,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,307,20260436,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,308,20260437,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,309,20260438,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,310,20260439,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,311,20260440,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,312,20260441,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,313,20260442,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,314,20260443,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,315,20260444,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,316,20260445,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,317,20260446,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,318,20260447,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,319,20260448,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_016_Prisoners_Dilemma_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,320,20260449,fixed_strategy,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,321,20260430,emotional_rational,emotional_rational,,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,44.0,54.0,10.0,18
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,322,20260431,emotional_rational,emotional_rational,,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,66.0,81.0,15.0,18
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,323,20260432,emotional_rational,emotional_rational,,agreement_flag,0.2727272727272727,0.4090909090909091,0.1363636363636364,54.0,81.0,27.0,26
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,324,20260433,emotional_rational,emotional_rational,,agreement_flag,0.015151515151515152,0.015151515151515152,0.0,3.0,2.0,-1.0,33
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,325,20260434,emotional_rational,emotional_rational,,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,326,20260435,emotional_rational,emotional_rational,,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,44.0,54.0,10.0,18
S1,S1_017_Battle_of_Sexes_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Battle of Sexes,paper,327,20260436,emotional_rational,emotional_rational,,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,44.0,54.0,10.0,18
